paper_id,citation_key,arxiv_id,similarity_score,bib_title,ref_title
2210.16338,Behar17,1612.07508,1.0,{Multi-wavelength campaign on NGC 7469. I. The rich 640 ks RGS spectrum},Multi-wavelength campaign on NGC 7469 - I. The rich 640 ks RGS spectrum
2210.16338,Blustin05,astro-ph/0411297,1.0,{The nature and origin of Seyfert warm absorbers},The nature and origin of Seyfert warm absorbers
2210.16338,Krongold07,astro-ph/0702399,1.0,"{The Compact, Conical, Accretion-Disk Warm Absorber of the Seyfert 1 Galaxy NGC ","The Compact, Conical, Accretion-Disk Warm Absorber of the Seyfert 1 Galaxy NGC 4"
2210.16338,Tombesi13,1212.4851,1.0,{Unification of X-ray winds in Seyfert galaxies: from ultra-fast outflows to war,Unification of X-ray winds in Seyfert galaxies: from ultra-fast outflows to warm
2210.16338,Kaastra12,1201.1855,1.0,{Multiwavelength campaign on Mrk 509. VIII. Location of the X-ray absorber},Multiwavelength campaign on Mrk 509 VIII. Location of the X-ray absorber
2210.16338,Silva16,1607.01065,1.0,{Timing the warm absorber in NGC 4051},Timing the warm absorber in NGC 4051
2210.16338,Nicastro99,astro-ph/9808316,1.0,{Ionized Absorbers in Active Galactic Nuclei: The Role of Collisional Ionization,Ionized Absorbers in Active Galactic Nuclei: The Role of Collisional Ionization 
2210.16338,Fabian12,1204.4114,0.8,{Observational Evidence of Active Galactic Nuclei Feedback},Observational Evidence of AGN Feedback
2210.16338,Krolik95,astro-ph/9501089,0.9629629629629629,{Observable Properties of X-Ray--heated Winds in Active Galactic Nuclei: Warm Re,Observable Properties of X-Ray--heated Winds in Active Galactic Nuclei: Warm Ref
2210.16338,Paerels03,1611.05924,0.7543859649122807,High-Resolution X-Ray Spectroscopy with Chandra and XMM-Newton,High-resolution X-ray spectroscopy: the coming-of-age
2210.16338,Bautista01,2012.02041,1.0,The {XSTAR} Atomic Database,The XSTAR Atomic Database
2210.16338,Miller15,1510.06348,1.0,{Flows of X-ray gas reveal the disruption of a star by a massive black hole},Flows of X-ray gas reveal the disruption of a star by a massive black hole
2210.16338,Mehdipour16,1610.03080,1.0,{Systematic comparison of photoionised plasma codes with application to spectros,Systematic comparison of photoionised plasma codes with application to spectrosc
2210.16338,Steenbrugge05,astro-ph/0608383,0.7659574468085106,{Simultaneous X-ray and UV spectroscopy of the Seyfert galaxy NGC 5548. II. Phys,Simultaneous Ultraviolet and X-Ray Observations of the Seyfert Galaxy NGC 4151. 
2210.16338,Canizares05,astro-ph/0507035,1.0,"{The Chandra High-Energy Transmission Grating: Design, Fabrication, Ground Calib","The Chandra High‐Energy Transmission Grating: Design, Fabrication, Ground Calibr"
2210.16342,gandini2018resolutions,1810.11694,1.0,Resolutions of ideals associated to subspace arrangements,Resolutions of ideals associated to subspace arrangements
2210.16342,sam2014derived,1207.3309,1.0,Derived supersymmetries of determinantal varieties,Derived supersymmetries of determinantal varieties
2210.16342,bruce2020conjectures,1711.03513,1.0,Conjectures and computations about {V}eronese syzygies,Conjectures and Computations about Veronese Syzygies
2210.16342,GrecoMartino,1403.4796,1.0,Syzygies of the {V}eronese modules,Syzygies of the Veronese Modules
2210.16342,OttavianiPaoletti,math/9811131,1.0,Syzygies of {V}eronese embeddings,Syzygies of Veronese Embeddings
2210.16342,BruceErmanYang,1711.03513,1.0,Conjectures and computations about {V}eronese syzygies,Conjectures and Computations about Veronese Syzygies
2210.16342,BRSW,0805.3694,1.0,"Extending the coinvariant theorems of {C}hevalley,
              {S}hephard-{T}o","Extending the coinvariant theorems of Chevalley, Shephard–Todd, Mitchell, and Sp"
2210.16342,Wachs,math/0602226,1.0,Poset topology: tools and applications,Poset Topology: Tools and Applications
2210.16342,kustin2016canonical,1509.04367,1.0,Canonical complexes associated to a matrix,Canonical complexes associated to a matrix
2210.16342,BilleraThomasVanWilligenburg,math/0405434,1.0,"Decomposable compositions, symmetric quasisymmetric functions
              and ","Decomposable compositions, symmetric quasisymmetric functions and equality of ri"
2210.16346,d1,1708.06131,1.0,Evasion attacks against machine learning at test time,Evasion Attacks against Machine Learning at Test Time
2210.16346,d2,1312.6199,1.0,Intriguing properties of neural networks,Intriguing properties of neural networks
2210.16346,d3,1412.6572,1.0,Explaining and harnessing adversarial examples,Explaining and Harnessing Adversarial Examples
2210.16346,d4,1312.6199,1.0,Intriguing properties of neural networks,Intriguing properties of neural networks
2210.16346,d6,2207.07803,1.0,Masked Spatial-Spectral Autoencoders Are Excellent Hyperspectral Defenders,Masked Spatial-Spectral Autoencoders Are Excellent Hyperspectral Defenders
2210.16346,d11,1505.04597,1.0,U-net: Convolutional networks for biomedical image segmentation,U-Net: Convolutional Networks for Biomedical Image Segmentation
2210.16346,d12,1905.00414,1.0,Similarity of neural network representations revisited,Similarity of Neural Network Representations Revisited
2210.16346,d13,1608.04644,1.0,Towards evaluating the robustness of neural networks,Towards Evaluating the Robustness of Neural Networks
2210.16346,d14,1412.6572,1.0,Explaining and harnessing adversarial examples,Explaining and Harnessing Adversarial Examples
2210.16346,d15,1702.04267,1.0,On detecting adversarial perturbations,On Detecting Adversarial Perturbations
2210.16346,d16,1312.6199,1.0,Intriguing properties of neural networks,Intriguing properties of neural networks
2210.16346,d18,2003.01690,1.0,Reliable evaluation of adversarial robustness with an ensemble of diverse parame,Reliable evaluation of adversarial robustness with an ensemble of diverse parame
2210.16346,d19,1909.04068,1.0,Adversarial robustness against the union of multiple perturbation models,Adversarial Robustness Against the Union of Multiple Perturbation Models
2210.16346,c15,1706.06083,1.0,Towards deep learning models resistant to adversarial attacks,Towards Deep Learning Models Resistant to Adversarial Attacks
2210.16346,c16,1803.06978,1.0,Improving transferability of adversarial examples with input diversity,Improving Transferability of Adversarial Examples With Input Diversity
2210.16346,d150,1706.06083,1.0,Towards deep learning models resistant to adversarial attacks,Towards Deep Learning Models Resistant to Adversarial Attacks
2210.16346,d160,1803.06978,1.0,Improving transferability of adversarial examples with input diversity,Improving Transferability of Adversarial Examples With Input Diversity
2210.16347,sadeghi2022cfd,2209.00079,0.7272727272727273,CFD Simulation of Turbulent non-Newtonian Slurry Flows in Horizontal Pipelines,Computational fluid dynamics (CFD) simulation of three–phase non–Newtonian slurr
2210.16347,sadeghi2022computational,2209.00079,1.0,Computational fluid dynamics (CFD) simulation of three-phase non-Newtonian slurr,Computational fluid dynamics (CFD) simulation of three–phase non–Newtonian slurr
